PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2027,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2028,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2029,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2030,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2031,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2032,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2033,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2034,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2035,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2036,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2037,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2038,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2039,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2040,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2041,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2042,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2043,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2044,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2045,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2046,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2047,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2048,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2049,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2050,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2051,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2052,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2053,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2054,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2055,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2056,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2057,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2058,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2059,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2060,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2061,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2062,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2063,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2064,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2065,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2066,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2067,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2068,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2069,,,,,,1.0
InputActivityRatio,DDP,ECU,NGS_DISTR,E1_NGS,,1,2070,,,,,,1.0
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2018,,,,,,2.6569
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2019,,,,,,2.6916
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2020,,,,,,2.6871
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2021,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2022,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2023,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2024,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2025,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2026,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2027,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2028,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2029,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2030,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2031,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2032,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2033,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2034,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2035,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2036,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2037,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2038,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2039,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2040,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2041,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2042,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2043,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2044,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2045,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2046,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2047,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2048,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2049,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2050,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2051,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2052,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2053,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2054,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2055,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2056,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2057,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2058,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2059,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2060,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2061,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2062,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2063,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2064,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2065,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2066,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2067,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2068,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2069,,,,,,2.6785
InputActivityRatio,DDP,ECU,PPIFOIPETICE,E1_FOI,,1,2070,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2018,,,,,,2.6569
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2019,,,,,,2.6916
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2020,,,,,,2.6871
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2021,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2022,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2023,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2024,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2025,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2026,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2027,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2028,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2029,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2030,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2031,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2032,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2033,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2034,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2035,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2036,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2037,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2038,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2039,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2040,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2041,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2042,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2043,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2044,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2045,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2046,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2047,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2048,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2049,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2050,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2051,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2052,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2053,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2054,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2055,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2056,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2057,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2058,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2059,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2060,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2061,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2062,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2063,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2064,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2065,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2066,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2067,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2068,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2069,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOIICE,E1_FOI,,1,2070,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2018,,,,,,2.6569
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2019,,,,,,2.6916
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2020,,,,,,2.6871
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2021,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2022,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2023,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2024,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2025,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2026,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2027,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2028,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2029,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2030,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2031,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2032,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2033,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2034,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2035,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2036,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2037,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2038,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2039,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2040,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2041,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2042,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2043,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2044,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2045,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2046,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2047,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2048,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2049,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2050,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2051,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2052,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2053,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2054,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2055,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2056,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2057,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2058,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2059,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2060,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2061,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2062,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2063,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2064,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2065,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2066,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2067,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2068,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2069,,,,,,2.6785
InputActivityRatio,DDP,ECU,PP_FOITST,E1_FOI,,1,2070,,,,,,2.6785
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2018,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2019,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2020,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2021,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2022,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2023,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2024,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2025,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2026,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2027,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2028,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2029,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2030,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2031,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2032,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2033,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2034,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2035,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2036,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2037,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2038,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2039,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2040,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2041,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2042,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2043,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2044,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2045,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2046,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2047,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2048,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2049,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2050,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2051,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2052,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2053,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2054,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2055,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2056,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2057,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2058,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2059,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2060,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2061,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2062,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2063,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2064,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2065,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2066,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2067,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2068,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2069,,,,,,0.01
InputActivityRatio,DDP,ECU,BLEND_GSL,E1_ETA,,1,2070,,,,,,0.01
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2018,,,,,,1.0449
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2019,,,,,,1.0449
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2020,,,,,,1.0484
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2021,,,,,,1.0484
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2022,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2023,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2024,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2025,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2026,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2027,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2028,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2029,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2030,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2031,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2032,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2033,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2034,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2035,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2036,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2037,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2038,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2039,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2040,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2041,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2042,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2043,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2044,,,,,,1.0398
InputActivityRatio,DDP,ECU,ELE_TRANS,E1_ELE,,1,2045,,,,,,1.0398
